21|2243.98|1.4|123.92
8.7|4400.61|14.55|1.84
71|3141.73|1.75|74.96
53|605.23|0.15|33.66
31|1134.93|0.24|81.13
19|5417.8|1.26|2.85
0.2|696.73|0.23|194.17
0.2|51574.49|10.11|498.8
2.9|42928.1|7.65|16.87
18|1829.02|0.77|49.41
97|417.67|0.11|14.49
0.4|2979.84|0.55|189.75
0.6|102910.44|11.74|13.91
27|20204.93|15.66|12.62
3.6|1276.09|0.85|235.05
6.1|10932.64|10.69|45.48
53|11786.63|2.72|51.19
4|2108.83|0.83|16.14
6.3|4479.96|0.77|16.27
21|6580.98|1.87|23.88
1.5|2786.01|1.01|327.24
2.2|13780.55|7.95|124.23
0.3|21618.74|4.42|114.16
5.5|94574.26|40.46|180.99
8.7|9585.27|11.8|86.87
5.8|15552.05|3.54|8.76
12|679|12.47|449.05
6.7|14514.72|0.07|208.85
0|7229.93|5.13|298.86
2.1|6596.79|2.23|280.33
0.9|4179.6|1.91|67.28
1.1|1660.9|1.25|189.99
5.9|24646.02|0.62|14.05
2.2|1041.17|17.93|73.86
20|15695.9|0.59|195.54
2.1|796.32|7.18|85.6
50|55617.61|0.19|7636.72
1.2|18191.61|9.36|112.57
0.4|23150.32|6.22|102.28
0.8|1890|7.01|20.03
8.8|6910.67|0.35|43.95
49|25997.88|8.86|515.25
0.6|29370.66|5.08|93.2
5.8|3611.34|0.78|328.26
22|1871.11|0.31|21.03
2.8|9618.35|3.94|3.42
46|3686.88|0.87|72.71
0.5|60283.25|4.62|23.57
0.2|84658.89|4.99|204.71
4.2|1048.67|0.44|57.96
59|909.33|0.21|56.69
12|6225.05|4.49|132.03
1.4|5219.54|4|82.18
80|1111.8|0.37|75.95
10|588.99|0.32|127.39
0.9|4274.23|1.99|146.03
1.8|19607.95|34.52|262.81
1.9|4248.89|2.54|70.84
1|10800.54|4.24|99.04
8.6|7480.32|12.77|11.15
11|683.34|0.13|182.39
14|4029.72|5.96|78.52
0.5|42986.66|18.71|108.13
0.5|42407.37|7.13|265.07
0.2|52749.91|16.39|34.59
2|16881.38|2.23|19.47
5.9|1907.55|3.41|71.09
7.4|3167.06|0.42|20.77
2.2|12265.03|6.13|34.32
19|1907.56|1.7|289.48
4.4|1582.85|0.99|48.36
32|1839.52|0.25|20.51
13|905.5|0.92|38.51
