7.1|9162.41|10.27|44.23
96|7471.34|2.42|47.88
3.6|1210.87|0.76|14.78
5.8|2599.59|0.74|15.42
29|4166.09|1.78|22.66
2.1|1836.87|0.85|307.35
2.6|11527.59|7.8|124.56
0.2|23063.97|5.13|115.39
6|61463.9|43.5|137.05
15|8220.11|10.35|88.53
7.5|8562.81|3.99|8.72
18|529.6|11.02|406.35
6.8|13983.97|0.06|198.91
2|6740.74|5.03|287.21
0.6|6177.5|2.2|280.14
1|3165.71|2.85|65.27
0.8|1123.36|1.07|174.16
21|15655.08|0.55|12.75
3.3|1015.11|17.1|65.35
21|9706.96|0.36|189.78
2.3|440.92|8.49|78.24
49|38577.56|0.12|7125.1
1.7|16512.98|7.42|112.01
0.8|24633.8|6.32|101.27
1.2|1161.23|7.49|18.39
9.8|5916.25|0.37|41.43
56|18338.71|10.06|506.51
0.9|32333.47|6.22|92.98
5.3|2106.79|0.66|318.42
23|1183.21|0.35|18.91
2.9|7561.45|4.02|3.29
37|3046.63|0.89|68.23
0.7|46207.06|4.63|22.66
0.4|69672|5.38|195.97
5.9|671.55|0.33|52.98
76|665.34|0.13|49.92
11|4231.14|4.06|130.26
0.9|4566.34|4.22|81.64
32|788.85|0.22|70.06
11|508.54|0.45|114.35
0.7|3076.43|1.28|143.63
1.9|14508.81|33.95|257.63
2.7|4162.51|2.37|67.73
1.2|8624.17|3.9|92.59
19|4059.96|10.11|10.6
20|566.33|0.11|160.49
19|2545.48|5.65|79.5
0.6|32905.05|21.8|92.17
0.7|38010.1|7.57|257.41
0.2|47001.56|17.19|33.54
2|9415.15|2.4|19.21
11|1213.27|3.86|65.27
7.7|2643.48|0.52|18.93
2.1|11534.84|6.3|32.38
23|1232.37|1.57|277.44
8.8|1094.8|1.07|43.48
26|1134.77|0.19|18.17
15|594.5|0.61|35.47
